"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"5.21274","-8.81967","7.59372","1.08845","0.348211","1.31183","-24.5686","-1.98956","-29.863","2"
"3.91649","-0.1502","9.04315","-0.174011","5.166","-2.69681","-4.26025","24.4522","-38.3507","0"
"4.75488","-6.70401","6.73744","0.748129","0.821916","0.508189","-19.8637","0.267944","-29.5474","2"
"-2.16202","-1.03932","8.51091","1.03828","2.3625","-1.33913","8.27942","24.3195","-38.6314","0"
"4.79398","-8.8398","7.28116","1.08461","0.613297","1.13707","-22.722","-4.00272","-27.2537","2"
"-1.68407","-1.92197","7.34747","-0.000602722","4.73415","-2.99111","-4.41971","27.9846","-35.7529","0"
"6.37147","-4.27127","6.68659","0.945216","0.693889","0.879626","-22.4426","0.389404","-27.735","2"
"2.34821","-1.43906","5.65353","0.894768","3.71988","-2.30745","3.26157","25.8591","-37.7983","0"
"7.39166","-8.13317","8.12118","1.03181","0.57752","1.11463","-21.7872","-1.71814","-27.6518","2"
"-1.86282","-2.57258","8.60892","0.39608","5.02746","-2.94995","-0.727844","29.6135","-33.3755","0"
"8.92477","-6.32129","11.5982","1.07169","0.831952","0.747606","-20.4663","2.81326","-26.8645","2"
"-1.03554","-2.17387","7.4875","1.24801","3.48022","-2.3712","2.21634","27.8687","-34.4124","0"
"9.69655","-5.55041","7.8523","1.05069","1.13389","0.811212","-18.6536","3.06625","-27.2447","2"
"-3.0199","-0.908691","9.25165","1.57993","4.04948","-3.14482","1.14288","27.2415","-35.1517","0"
"8.92805","-5.4077","8.30254","0.925615","1.17711","0.571125","-17.9848","5.58943","-27.2289","2"
"-3.55189","-0.285019","9.04578","1.19439","1.41457","-0.640999","12.6106","19.2291","-38.633","0"
"4.24218","-6.13339","7.17107","0.818095","1.1691","0.426543","-19.2719","2.30052","-28.3174","2"
"-2.21008","-1.95721","8.93547","0.913895","3.75472","-2.61098","-0.991821","27.5513","-35.2982","0"
"7.07087","-6.94914","6.91049","0.970761","1.31709","0.653003","-20.5701","3.97614","-28.9108","2"
"-1.67082","-2.06046","8.76047","1.03107","2.50121","-2.11822","-1.22528","26.3214","-36.8942","0"
"1.65097","-7.83712","4.90555","0.905345","0.710775","1.01136","-22.6888","1.6276","-30.1068","2"
"-1.9828","-2.60849","7.09795","0.212967","3.66392","-3.00637","-4.92783","27.7863","-35.3699","0"
"8.39828","-7.67748","9.10104","0.705365","1.3748","0.86364","-20.0867","2.58713","-29.1472","2"
"-0.850761","-2.22126","6.62557","0.797996","2.61738","-1.17001","-2.40555","24.6269","-37.1231","0"
"4.9058","-6.56838","7.85999","0.809346","1.13915","0.916224","-23.4216","-0.052219","-26.9552","2"
"-1.69495","-2.29141","7.30985","0.861168","3.00408","-1.94317","0.0823975","26.342","-35.9894","0"
"6.55542","-7.1429","8.63522","0.791609","0.933852","0.790285","-20.985","1.42151","-28.0235","2"
"-2.47581","-1.08222","7.59652","0.834396","2.87051","-2.03856","6.60019","20.0859","-39.2242","0"
"2.04061","-4.50663","6.869","0.789508","0.722283","1.16585","-23.8866","-1.38872","-26.808","2"
"-0.484024","-0.845169","10.28","-0.100449","5.89532","-3.68423","-5.89294","27.6489","-35.6476","0"
"4.9343","-6.8038","6.4048","0.656103","0.893154","0.729236","-20.5128","2.37427","-30.5231","2"
"-1.61176","-1.27979","9.17523","0.280835","0.970342","-0.608025","0.753784","22.9701","-39.974","0"
"3.11631","-6.35795","5.41174","1.08267","0.347268","1.40597","-25.8908","-1.21579","-27.8015","2"
"-3.0646","-0.236876","9.10382","0.120852","0.316114","-0.196344","3.96458","16.4123","-43.0831","0"
"7.54997","-9.67048","9.80887","0.956089","0.83727","0.7849","-30.2141","-2.0969","-25.2121","2"
"-2.02805","-0.933014","9.01015","0.379059","3.55309","-2.87863","-4.89349","24.3233","-38.7634","0"
"1.30172","-7.94598","5.09336","0.842748","1.33484","0.440854","-20.5826","2.98254","-31.2327","2"
"-1.87747","-1.27629","9.21841","0.812256","1.32947","-1.02113","3.46374","22.9492","-41.1301","0"
"6.20995","-6.80188","6.4199","1.01815","0.444836","1.09","-25.5475","-0.139025","-28.5438","2"
"-1.31271","-1.71508","8.46107","-0.168289","4.47826","-2.82143","-4.79584","25.4776","-39.0526","0"
"7.55655","-5.96262","6.24356","0.677441","0.51402","0.684933","-25.9737","1.44196","-29.998","2"
"-0.964554","-2.23611","8.69556","-0.256622","4.94748","-3.12691","-6.7627","25.1266","-40.4053","0"
"7.71961","-4.03642","6.8689","0.982994","0.144942","0.613188","-27.7171","1.75095","-29.9734","2"
"-1.98745","-2.23808","9.00766","-1.28058","4.62749","-3.21385","-6.82602","24.9077","-39.8872","0"
"5.76718","-5.42544","7.40431","0.629761","0.842927","0.223981","-26.8428","5.64783","-29.7875","2"
"-1.12698","-1.35136","9.74464","0.824722","1.75789","-1.33806","1.56555","26.7136","-39.7842","0"
"0.519319","-2.89316","4.57093","0.746928","0.852753","0.84059","-24.2233","1.83792","-30.7965","2"
"-2.63641","-2.16965","8.69089","0.418594","4.60263","-3.13521","-5.25513","27.7176","-38.1714","0"
"6.39183","-6.83037","7.78529","0.70325","0.843987","0.72444","-22.7547","1.76503","-30.2992","2"
"4.15469","-3.34421","6.74361","0.284836","5.7144","-3.3727","-6.36444","28.2089","-36.1313","0"
"5.02128","-6.47068","6.40751","0.660152","0.737971","0.632856","-21.8287","3.68736","-31.1027","2"
"-1.0401","-1.39413","10.0102","-0.0300293","5.16737","-3.54633","-7.3288","27.3941","-36.6364","0"
"2.21191","-8.35792","7.77819","0.800447","0.896029","0.831306","-19.9192","-1.23111","-30.8296","2"
"-3.25163","-3.95103","7.21982","0.186417","5.72406","-3.53134","1.45569","28.2837","-35.8246","0"
"6.27329","-5.58585","7.08216","0.704451","0.42617","0.726469","-22.6134","1.02493","-28.17","2"
"-0.397339","-1.48837","8.99698","-1.00955","5.61554","-3.25087","-6.31866","27.5391","-34.5093","0"
"4.97539","-4.80628","8.26618","0.619081","0.765244","0.579713","-20.4493","0.229853","-29.2863","2"
"0.179398","-1.48286","8.75241","0.324554","4.43321","-2.75516","-1.88141","27.9846","-34.8602","0"
"3.86894","-5.40852","6.5842","0.676421","0.799168","0.645286","-16.4256","2.86368","-32.2508","2"
"-2.39096","-3.57224","9.29407","0.784378","4.08929","-2.62361","-0.0640869","26.9012","-36.8439","0"
"2.16154","-4.96812","5.19048","0.601972","0.622622","0.39583","-21.4186","4.17932","-30.1574","2"
"-0.173653","-1.58336","7.5642","0.624001","2.80257","-1.92265","1.78452","27.9739","-36.1397","0"
"6.04524","-5.51824","5.12938","0.824768","0.313673","1.17734","-20.2036","1.34262","-32.1689","2"
"-1.87195","-1.46079","8.30365","0.506599","3.91433","-2.48383","1.56174","26.8303","-35.804","0"
"4.39317","-7.89304","7.21423","0.669611","0.426422","0.77806","-21.2985","3.31324","-29.3049","2"
"-0.77211","-2.71667","8.94258","0.049118","4.92638","-3.00371","1.23138","28.5217","-33.7311","0"
"4.1853","-5.62635","6.28031","0.736972","0.638996","0.539916","-20.2338","6.10185","-30.0443","2"
"-2.00587","-2.60181","7.87109","0.676178","3.50636","-2.62578","-0.578308","24.8886","-38.4842","0"
"4.63616","-7.47267","7.2882","0.597713","0.565007","0.858547","-19.0145","4.12279","-31.2818","2"
"-1.43367","-1.44511","9.29417","0.554523","1.10435","-0.850525","5.90332","22.4548","-40.3525","0"
"8.53169","-7.14306","9.35227","0.46983","0.726429","0.548102","-17.1218","4.13589","-34.4649","2"
"-1.60028","-0.878586","5.93633","1.11449","2.97391","-0.494812","13.2599","22.3221","-38.5559","0"
"7.50876","-5.26084","4.67085","0.50095","0.603794","0.673767","-16.2015","-0.4673","-33.3082","2"
"-0.0363464","-1.29558","7.11699","0.889786","2.69049","-1.88464","6.19354","22.2656","-40.4953","0"
"6.95121","-4.96554","7.1527","0.685267","0.621486","0.512857","-17.4974","1.57496","-32.2236","2"
"-0.846314","-1.11867","4.53563","-0.0718536","5.18349","-3.45799","0.209045","21.8201","-39.8865","0"
"5.16245","-5.01299","5.4564","0.555675","0.516815","0.436951","-20.7145","-0.606329","-29.2845","2"
"-1.13966","-0.803757","8.50983","0.0664978","4.21103","-2.50706","4.43268","24.9451","-37.9868","0"
"4.86017","-5.97853","5.25316","0.511347","0.575029","0.284903","-22.1788","1.91536","-29.0563","2"
"-1.65851","-1.55601","8.10178","0.890915","1.89923","-0.676987","8.0246","24.3469","-39.0259","0"
"8.63247","-4.1988","7.44772","0.375824","0.309422","0.355797","-23.685","0.165489","-28.9626","2"
"-2.72075","-0.937775","9.21829","0.653656","4.12343","-2.32472","9.98993","24.6078","-36.7874","0"
"6.33224","-4.84939","5.04035","0.36544","-0.0201277","0.413774","-23.721","2.01499","-26.0212","2"
"-2.2352","-0.986397","6.11999","0.0891647","3.53105","-1.76517","4.60815","26.0551","-36.2701","0"
"6.99287","-4.49095","6.91103","0.549705","-0.0582794","0.760265","-27.605","1.16989","-24.0796","2"
"-3.16347","-0.21151","6.69598","0.612778","4.92586","-2.5916","1.85852","24.3446","-36.4616","0"
"7.59429","-4.46876","7.66354","0.565258","0.437574","0.478113","-23.5216","1.26024","-26.5929","2"
"-2.05471","-1.04993","9.207","0.363187","0.842368","-0.528223","9.58954","20.6638","-40.246","0"
"6.18853","-4.70234","6.3315","0.564037","0.250636","0.764691","-25.4042","-0.527649","-27.2821","2"
"-3.40615","-0.625879","9.05106","0.367181","0.609048","-0.532974","12.1352","19.5714","-38.1175","0"
"6.24688","-3.67422","5.47594","0.584406","0.259456","0.536656","-28.0347","-1.45194","-25.7996","2"
"-0.0186768","-0.787125","9.27158","-0.457626","5.35085","-4.07059","-4.82941","24.5163","-38.4445","0"
"5.19479","-2.91268","9.45468","0.689984","0.692315","0.401616","-21.2275","0.694552","-32.2575","2"
"-0.938225","-2.18352","8.69424","0.345695","1.85661","-1.71451","2.79312","24.4164","-40.5861","0"
"5.97185","-5.8823","5.15179","0.705203","0.0922043","0.811171","-25.0023","-1.27014","-30.9113","2"
"0.0438843","-1.9886","7.51742","-0.322968","3.84221","-2.86369","-3.7323","21.9711","-41.1461","0"
"6.65058","-6.47789","4.91328","0.456506","0.303991","0.629311","-22.4854","-0.904846","-31.6014","2"
"3.60619","-1.96449","4.11899","0.025116","4.45132","-3.11313","-2.77252","22.1512","-41.1056","0"
"3.86214","-3.21782","7.13267","0.599117","0.247767","0.707359","-23.6013","0.282565","-29.4975","2"
"-0.53331","-1.59064","8.75325","-0.460388","5.33958","-3.01019","-8.55408","25.9979","-37.0087","0"
"7.08558","-5.71898","7.19711","0.55018","0.724543","0.339054","-22.155","2.92028","-31.699","2"
"-0.395706","-2.10381","7.98132","0.443848","2.09657","-1.3951","-0.513458","24.9809","-39.3288","0"
"8.41374","-6.34712","7.21436","0.532619","0.428826","0.725084","-23.7714","0.717579","-30.9181","2"
"0.168518","-2.8602","11.1147","-0.178467","4.59639","-2.87357","-8.19244","28.598","-34.3857","0"
"6.76667","-6.23236","7.13391","0.612268","0.644957","0.68072","-20.764","4.33655","-30.5264","2"
"0.197868","-2.41714","7.87038","0.528686","2.71577","-1.64542","-1.03531","25.47","-37.291","0"
"5.7039","-3.8812","5.8516","0.577948","0.303387","0.920874","-24.4537","-1.83578","-27.3814","2"
"-1.43498","-1.03303","9.49317","0.123886","0.586331","-0.319233","7.65446","19.5758","-39.7879","0"
"7.16516","-2.6627","6.13229","0.657744","0.224246","0.664221","-25.0247","-5.09781","-27.0244","2"
"0.209236","-1.03796","7.83959","-0.491493","3.45775","-2.69366","-5.45349","23.2643","-37.9692","0"
"4.84973","-6.98867","5.70761","0.549147","0.712809","0.664624","-21.3495","-0.64184","-28.9377","2"
"-0.408432","-1.80061","7.59837","0.440208","2.63253","-1.76143","-0.158691","24.3874","-38.295","0"
"6.96777","-6.14681","7.88528","0.848776","0.26378","0.926198","-26.0091","-2.5148","-27.8133","2"
"-1.00186","-2.30526","9.61073","-0.490547","4.56367","-2.84196","-4.50211","26.4526","-36.2556","0"
"2.8923","-5.17898","5.30225","0.690424","0.590311","0.339912","-25.4917","3.84577","-26.5443","2"
"-0.640686","-1.51991","8.05011","0.597946","3.24826","-1.90062","-0.189209","27.5299","-36.4639","0"
"4.51274","-4.81773","7.19342","0.826976","0.458629","0.391043","-24.0254","3.91235","-27.8017","2"
"-0.895721","-2.23791","10.0859","0.2146","1.95914","-1.69385","5.08041","26.3664","-37.6884","0"
"9.90548","-5.44848","8.78746","0.591014","0.508698","0.444558","-21.7977","3.03969","-30.0262","2"
"0.0515594","-1.86855","7.6098","0.438438","1.74755","-1.43143","1.03302","24.176","-39.7598","0"
"5.05155","-5.73287","5.98477","0.909563","0.197676","0.825707","-24.2249","1.93665","-29.8587","2"
"-0.728076","-0.981805","9.49615","0.0609357","0.326478","-0.22996","10.3483","18.5301","-40.0413","0"
"6.59642","-5.66944","4.37051","0.277393","-1.05936","0.491751","-30.6456","-3.72833","-21.2341","2"
"-0.846489","-0.00618635","9.82534","-0.0756912","0.139105","-0.0873277","10.8796","14.4197","-40.9139","0"
"3.86351","-6.19061","6.90866","0.657596","0.674223","0.247366","-26.6614","-0.44693","-26.7049","2"
"-0.877258","-1.26387","7.63985","-0.344841","3.27865","-2.50588","-3.20129","22.937","-38.578","0"
"5.53936","-3.72449","10.0941","0.434897","0.938037","-0.282875","-23.4505","5.48058","-29.0349","2"
"-0.21299","-1.16378","9.41327","0.17601","0.410695","-0.158844","2.33231","21.5449","-39.8913","0"
"6.53483","-4.13446","7.36986","0.675311","0.462927","-0.229725","-26.2043","1.60148","-24.0849","2"
"3.03877","-2.2765","10.1955","-1.34544","3.2141","-2.36884","-9.14459","22.5601","-38.3163","0"
"8.38081","-4.50476","7.24506","0.526019","0.406336","-0.177812","-28.9598","0.821755","-23.4154","2"
"0.884805","-0.309556","9.64105","-0.035295","0.145315","-0.0777112","1.72482","17.4361","-41.8121","0"
"7.1577","-1.85258","7.2958","0.27504","0.207948","-0.255114","-29.5277","1.6468","-26.0454","2"
"0.831368","-1.20393","9.00723","-0.10508","1.66566","-1.25514","-1.97296","22.6006","-40.8882","0"
"7.23686","-3.31882","6.35983","0.247784","0.418764","-0.426369","-27.9007","1.40444","-27.7758","2"
"-0.149689","-1.50441","8.50659","0.473526","0.978378","-0.701218","0.904846","19.4153","-44.0491","0"
"9.76144","-2.58126","7.14522","0.493648","0.358455","-0.197708","-29.2873","-1.6553","-29.7498","2"
"0.376467","-0.200099","9.56237","0.145276","0.517698","-0.398816","4.52093","14.3748","-45.5485","0"
"8.7132","-3.53863","5.62061","0.349497","-0.0641188","0.159991","-29.2544","-4.23695","-28.1236","2"
"-0.549487","-1.13326","9.49613","0.0149638","0.00676063","-0.0222002","-29.9153","15.0426","-42.4921","0"
"2.87177","0.873817","7.05833","0.0972429","0.0137412","0.0763911","-14.9504","-7.95371","-34.1424","1"
"0.521479","-0.468441","9.66114","0.0175947","0.0397657","-0.0202853","-7.55056","17.7301","-42.9225","0"
"4.05936","1.0206","5.98691","0.0294304","0.0588598","-0.0771837","-16.5149","-4.57678","-34.9896","1"
"0.335304","-0.459202","9.63045","-0.00173378","0.0128193","0.0311165","-7.10373","16.993","-42.8884","0"
"3.90463","1.19257","6.38141","-0.0326762","0.0512767","-0.0185862","-15.9886","-3.95833","-34.9641","1"
"0.227295","-0.797036","9.75299","0.0175629","0.0329692","-0.0255347","-6.13166","18.1883","-41.6077","0"
"4.06114","0.874336","6.13608","0.0249391","0.0341178","-0.0708259","-17.5613","-4.53473","-32.894","1"
"0.68538","-0.60235","9.64932","0.0217341","0.0301139","0.000898881","-7.77061","17.6153","-42.2889","0"
"3.82684","0.703831","6.03104","0.0334898","0.0125362","-0.0897184","-17.1185","-6.34678","-33.0997","1"
"0.524168","-0.889566","9.7319","0.030653","0.050806","-0.0312881","-6.07681","18.4889","-41.7847","0"
"3.87211","1.69951","5.90403","0.0430792","0.0671333","-0.0554056","-13.8386","-7.92236","-33.7571","1"
"0.147647","-1.1762","9.76752","0.01182","0.0322723","-0.0480804","-4.42463","19.6947","-40.1517","0"
"3.49332","1.31145","6.20249","0.0292684","0.0127207","-0.0226217","-13.1454","-7.61678","-33.8187","1"
"0.104776","-0.83497","9.67961","0.0251064","0.0348873","-0.00637627","-3.2835","18.1808","-42.1902","0"
"3.81107","1.71769","6.02089","0.00296529","-0.00529785","0.00505066","-13.2209","-9.26554","-34.1467","1"
"0.618098","-0.452843","9.69436","0.0160828","0.041551","-0.0315158","-5.67068","16.67","-42.06","0"
"4.1269","1.67045","5.89127","0.00944519","-0.00737953","-0.0899944","-15.3377","-8.6484","-33.7687","1"
"0.249716","-0.8507","9.71767","0.0197563","0.0438449","-9.15527e-05","-5.80165","17.9752","-41.5936","0"
"4.06649","1.56598","5.40327","-0.126777","0.121937","-0.322382","-14.9103","-8.89681","-32.4952","1"
"0.140725","-0.781967","9.70107","0.0243128","0.0242157","0.0108434","-4.58762","17.8353","-42.0248","0"
"4.11892","1.59564","5.48651","0.0745294","-0.00996072","-0.0972966","-15.2057","-11.101","-32.3939","1"
"0.171633","-1.08419","9.83281","-0.0170789","0.0427617","-0.0370505","-4.59933","19.1638","-40.9995","0"
"3.5947","0.837789","6.23865","0.0559728","0.0456346","-0.121629","-14.0545","-4.43277","-33.4557","1"
"0.120804","-1.22509","9.73044","0.0249953","0.0199488","-0.0098225","-4.41243","19.5383","-40.8704","0"
"3.92525","1.31044","5.51656","0.162126","0.00454203","-0.0737279","-13.8695","-10.8088","-31.8868","1"
"-0.286539","-0.870261","9.94334","-0.0322321","0.0580736","-0.146706","-3.54781","18.5672","-40.2707","0"
"3.68066","1.35692","5.93231","0.0732269","-0.0599213","-0.0480804","-13.1284","-9.29248","-32.5481","1"
"-0.998216","-0.997507","9.66554","-0.015996","0.0352535","-0.0415487","-0.401497","18.7971","-41.1058","0"
"3.41203","0.808358","5.93643","0.106833","-0.0149498","-0.183125","-11.6575","-11.0527","-31.4607","1"
"-0.349622","-1.82739","9.83507","0.027925","0.0489793","-0.0420921","-1.76586","21.1415","-39.9452","0"
"3.40878","0.371526","6.30754","0.0691939","-0.0434958","-0.0926021","-14.1605","-6.57595","-33.2963","1"
"-0.31485","-0.572284","9.64705","0.0229475","0.0475159","0.0557302","0.571866","16.8774","-42.8609","0"
"4.16107","0.765055","5.44923","0.0246089","-0.0269916","-0.104036","-16.6835","-9.73605","-31.3346","1"
"0.26772","-1.18914","9.82286","0.00160217","0.0732923","-0.00551278","-4.599","19.4107","-40.736","0"
"3.72083","0.28635","5.9783","0.0835677","0.0267815","-0.0866511","-15.5178","-5.99224","-32.4195","1"
"-0.317436","-1.15939","9.81908","0.00922966","0.0665169","-0.0417995","-1.86462","19.702","-40.7619","0"
"4.16215","0.429462","5.88725","0.0195136","0.0044004","-0.0548213","-16.7527","-7.30497","-32.1263","1"
"-0.419266","-0.741165","9.73289","0.0391426","0.0899563","-0.0280228","-2.27814","17.8001","-41.8423","0"
"4.41406","1.84041","4.90583","0.0882492","0.00258527","0.127933","-15.8091","-12.538","-31.4209","1"
"-0.0927696","-0.937717","10.0711","-0.137995","0.165522","-0.203836","-3.04508","19.4885","-40.3191","0"
"4.34624","1.33099","5.11285","0.160702","-0.00250948","0.0356856","-15.1304","-11.4151","-31.6966","1"
"-0.778827","-0.799909","9.90747","-0.056415","0.0520314","-0.114062","0.275312","18.4105","-41.6594","0"
"3.6221","0.463942","5.36596","0.0406672","0.0170479","-0.0979296","-14.7012","-8.95411","-30.2568","1"
"-0.495419","-1.49331","9.77086","0.00937326","0.0419617","-0.0319584","-1.14267","20.7512","-39.6322","0"
"3.90924","0.665204","5.37957","0.204032","0.0142337","-0.0786577","-14.4947","-11.0085","-30.6764","1"
"-0.890842","-0.689928","9.81173","-0.0253688","0.0584804","-0.091326","-0.126539","18.0961","-41.3047","0"
"2.99708","0.344864","5.8912","0.109614","-0.00804693","-0.170646","-13.2761","-8.77436","-31.9568","1"
"-1.02561","-0.719032","9.73118","0.0273488","0.0251923","-0.019268","-0.0518799","17.8216","-42.6378","0"
"4.13742","1.03099","4.85966","0.0691719","-0.00987625","-0.0908165","-17.1013","-11.8229","-30.7679","1"
"-0.837384","-0.964612","9.79295","0.0084395","0.0542963","-0.0331795","-1.13414","18.8596","-42.2768","0"
"3.65451","0.557478","5.79544","0.0431081","0.0126078","-0.083783","-16.7689","-5.05035","-33.4219","1"
"-1.01817","-0.798593","9.66121","0.000931803","0.0128255","0.00977376","-1.06425","18.0372","-42.6202","0"
"3.18492","0.503891","5.87933","0.049651","-0.00407519","-0.126843","-15.3657","-6.26112","-32.6053","1"
"-1.42707","-1.00202","9.6553","0.0212277","0.0572884","0.0290916","0.382579","18.4691","-42.3925","0"
"3.84479","0.515272","5.26343","0.07293","-0.0634672","-0.0597241","-17.2891","-9.22605","-31.9023","1"
"-1.24124","-0.972395","9.7109","-1.83105e-05","0.0482544","-0.0203613","0.5778","18.7862","-42.4132","0"
"3.42049","1.88095","5.15482","0.113053","-0.0521186","-0.183431","-13.4345","-11.4732","-33.1903","1"
"-2.44425","-0.904035","9.31903","-0.00747045","-0.0572065","0.00102234","2.36295","18.2869","-42.0376","0"
"3.45356","1.0993","6.32374","0.0726613","-0.00168355","-0.063151","-13.9283","-6.18876","-34.9015","1"
"-0.126731","-0.442888","9.6884","0.0206451","0.0136485","-0.0412903","-2.63702","16.8834","-42.888","0"
"4.39051","1.22139","5.39168","0.085218","-0.078179","0.0456508","-17.816","-10.5669","-33.291","1"
"-0.166628","-0.0684067","9.90095","-0.0714706","0.10639","-0.127112","-4.51401","15.9506","-43.5347","0"
"4.74537","1.53547","4.54961","0.121235","0.00814702","-0.00490159","-18.627","-13.4455","-30.4841","1"
"-0.367392","-0.754093","9.86159","-0.0434934","0.0621596","-0.0942336","-1.60968","18.59","-41.7537","0"
"4.10058","1.14035","4.81972","0.115858","-0.0434875","-0.0892399","-16.6181","-10.8813","-31.102","1"
"-0.459725","-0.756638","9.91638","-0.0484508","0.036653","-0.0817621","-2.99475","18.1248","-42.3743","0"
"4.63563","1.21929","4.87845","0.0575358","-0.0512929","-0.0196381","-19.047","-9.79838","-30.3185","1"
"0.36458","-0.971519","9.87094","-0.0393944","0.090498","-0.0719871","-4.56104","18.9545","-40.7301","0"
"4.71852","1.06691","4.89622","0.128029","-0.0172577","-0.0409206","-17.982","-11.3957","-31.8567","1"
"-0.0763869","-1.46918","9.9543","-0.0737208","0.0584495","-0.0999187","-3.19588","20.7847","-40.8658","0"
"4.53357","0.810715","4.77539","0.110683","-0.0656891","-0.0741706","-17.6213","-11.1807","-30.9526","1"
"-0.64103","-0.668469","9.81378","0.0224206","0.0688695","-0.0802689","-5.39692","17.2389","-42.7004","0"
"4.38176","1.44226","4.55379","0.161695","-0.0310478","-0.135296","-16.574","-13.4768","-31.5075","1"
"-0.965507","0.152845","10.0115","0.0181554","0.0620702","-0.0397746","0.233968","15.1784","-44.3654","0"
"3.35971","1.05925","5.99455","0.0454539","0.0260234","-0.129615","-13.4295","-6.47217","-35.1542","1"
"-0.100134","-0.977621","9.72984","0.0339661","0.0113335","0.0221348","-4.77562","18.5658","-42.8482","0"
"4.36899","1.35968","5.38739","0.0633769","0.0186096","-0.0452138","-17.0957","-9.42749","-34.4803","1"
"0.180359","-1.11408","9.80162","0.0116539","0.033144","-0.071207","-4.62818","18.9947","-42.651","0"
"3.90061","0.756214","5.85845","0.0773366","0.0575796","-0.0903005","-15.5785","-6.59261","-34.5912","1"
"-0.140375","-1.32867","9.72638","0.000648499","0.0104701","-0.0328458","-3.16404","19.723","-42.2354","0"
"4.31737","1.42903","5.14743","0.122187","0.0290527","-0.0235901","-16.1383","-10.4182","-33.5408","1"
"-0.210036","-1.36865","9.83282","-0.0502085","0.0384838","-0.090636","-3.73441","20.2485","-42.0686","0"
"3.69895","0.343307","5.66486","0.23054","0.0834084","-0.163643","-14.5592","-7.47999","-33.9793","1"
"-0.97627","-1.62916","9.77419","0.0201645","0.0330516","-0.118275","-0.105722","20.7753","-41.9111","0"
"3.86752","-0.170483","5.77088","0.108585","-0.0269305","-0.0672696","-17.8031","-5.99276","-33.0597","1"
"-0.200301","-1.45818","9.74966","0.00199538","0.0454325","-0.0766296","-3.98407","20.5518","-41.145","0"
"4.15611","0.194557","5.57149","0.0900846","-0.0124381","-0.129166","-18.5293","-6.03845","-32.6796","1"
"-0.112319","-1.10851","9.79335","0.0108884","0.0402692","-0.0207532","-5.10216","19.3621","-42.1947","0"
"4.70089","1.5511","4.98699","0.130271","-0.0032414","0.0111324","-18.2895","-10.8983","-34.1217","1"
"-0.432913","-0.786191","9.85692","-0.0421588","0.0762889","-0.131016","-3.42789","17.963","-43.5036","0"
"3.99531","1.23356","5.58257","0.102862","0.00428162","-0.133635","-17.7164","-8.4373","-34.4402","1"
"-1.48102","-0.710576","9.58173","0.0244692","0.0889541","-0.043403","-0.969168","17.4589","-43.1997","0"
"4.08085","1.00525","4.91899","0.162092","0.0557063","-0.0934671","-17.2042","-10.8205","-31.4914","1"
"-0.802823","-1.24261","9.92318","-0.00301361","0.0107028","-0.113784","-3.66605","19.5918","-42.527","0"
"3.31085","0.272318","6.07805","0.0861902","0.0485325","-0.119896","-15.7443","-3.39088","-34.8586","1"
"-0.236169","-0.833234","9.74443","0.0309574","-0.00255181","0.0154904","-4.6577","17.8498","-43.5329","0"
"2.96078","0.328131","6.53675","0.0636947","0.0100735","-0.133408","-15.0286","-1.83653","-35.6197","1"
"-0.350295","-0.656532","9.6968","0.0336879","0.0255409","0.0205512","-4.32364","17.3045","-43.8002","0"
"4.38026","1.41107","4.56859","0.0864833","-0.0127481","-0.00986657","-19.2936","-11.4209","-32.2464","1"
"-0.336977","-0.782277","9.85296","-0.028184","0.032724","-0.0714121","-4.40542","18.0582","-43.6689","0"
"3.45261","0.699432","6.04551","0.0146861","-0.00219015","-0.0940552","-17.1947","-5.1945","-35.6081","1"
"-0.358846","-0.703978","9.67487","0.0419854","0.0202874","0.0625356","-4.37334","17.3759","-43.9061","0"
"3.81095","0.80018","5.70958","-0.00315145","0.0830444","0.0382284","-17.6423","-5.68207","-34.5461","1"
"-0.448464","-0.344551","9.67399","0.0244751","0.0206203","0.0108967","-3.10669","16.1999","-44.528","0"
"2.82808","1.35391","6.18175","0.0356216","-0.0398876","-0.127304","-13.7027","-7.83964","-34.2708","1"
"-0.737624","-0.295737","9.67977","-0.00871456","0.0255531","0.0811983","1.70961","15.7385","-43.4743","0"
"2.50087","0.754963","6.34073","0.00881246","-0.0263173","-0.141956","-10.8814","-5.89203","-34.0394","1"
"-0.224045","-1.06378","9.72583","0.0130934","0.00579279","-0.00058677","-4.54379","18.7612","-42.7308","0"
"2.81077","1.49265","6.39972","0.121442","-0.0113992","-0.183545","-11.0625","-7.39746","-35.7859","1"
"-0.633085","-0.795208","9.68932","0.0071462","-0.00192346","0.00388845","-5.0042","17.7781","-43.7428","0"
"4.41996","1.19506","5.24983","-0.273216","0.0418421","-0.350685","-18.2128","-13.0376","-32.7591","1"
"-0.308236","-0.825516","9.72985","0.000823975","0.022153","-0.00422252","-5.84439","17.873","-43.4787","0"
"3.98134","0.834967","5.53235","0.0429446","0.00232315","-0.054231","-18.0373","-10.272","-33.3782","1"
"-0.327644","-1.37224","9.81986","-0.00447845","0.0394958","-0.053331","-5.19119","20.0224","-42.413","0"
"3.96047","0.51279","5.45264","0.183437","-0.108547","-0.229505","-18.1777","-11.0119","-31.7257","1"
"-0.466031","-1.13588","9.77071","-0.0196991","0.0186478","-0.0566605","-4.59991","19.2238","-42.8836","0"
