"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"13.3851","-19.8907","9.94177","0.305191","0.192291","0.936783","-36.2732","-24.8184","-16.1957","2"
"18.0599","-18.0491","10.7384","-2.33331","1.82832","4.04819","-35.9085","3.85132","-27.9541","2"
"15.2211","-6.07487","9.97613","-1.7778","4.04405","-2.0511","-19.1528","22.2458","-36.2427","2"
"3.60619","-1.96449","4.11899","0.025116","4.45132","-3.11313","-2.77252","22.1512","-41.1056","0"
"-2.23453","-1.20352","8.27948","0.503433","0.845169","-0.818069","5.34515","20.7275","-42.0517","2"
"-1.22952","2.01897","19.9716","0.349731","-0.29776","0.276505","5.03845","18.2739","-43.4494","2"
"-2.97177","0.940506","19.9402","3.04178","-2.43605","1.91295","-4.32282","5.28564","-45.5185","2"
"0.568497","1.80348","2.35561","4.62788","-2.67142","1.3253","-31.3599","-22.7264","-22.7188","2"
"7.33125","-16.0495","3.51907","0.393448","0.535858","1.34576","-36.5952","-27.1851","-9.72748","2"
"23.7107","-7.97185","5.25455","-1.66971","2.16859","3.77045","-38.7497","1.56555","-23.5199","2"
"12.748","5.65222","7.16209","-1.21097","2.13474","-1.84103","-27.1072","13.9786","-35.4889","2"
"-2.9985","-2.32208","1.04158","2.70842","-1.27095","-2.09773","-31.2073","-1.75476","-33.7051","2"
"-4.79042","-10.9276","-3.20772","2.15578","-0.873184","-0.396561","-38.0035","-23.6526","-14.2044","2"
"8.77728","-4.9465","7.03345","-2.14299","1.55048","4.20033","-39.2166","-3.86353","-22.0535","2"
"3.57256","-2.39012","7.10957","-2.16652","3.03996","0.103043","-23.436","22.4594","-32.0343","2"
"-0.53331","-1.59064","8.75325","-0.460388","5.33958","-3.01019","-8.55408","25.9979","-37.0087","0"
"-0.634201","-1.7012","9.25151","0.723114","2.0096","-1.41528","2.86713","23.7","-40.5228","2"
"-2.40683","-1.43288","7.50043","0.494675","0.288635","-0.0393066","6.10199","20.7123","-41.6458","2"
"4.03197","1.15921","4.96089","1.62074","-2.38887","1.69493","0.18158","13.2248","-44.8639","2"
"-0.59845","-0.00790405","-1.14175","4.56252","-3.26439","1.64017","-28.9658","-11.4929","-32.9285","2"
"7.58852","-16.2195","3.97688","2.41981","-0.379669","0.515808","-38.1409","-24.5605","-13.4399","2"
"16.6618","-8.89812","7.77975","-1.49577","1.48642","3.32234","-40.0436","-9.71985","-21.1258","2"
"8.57257","1.50153","11.2324","-2.21252","2.76268","0.0180664","-28.6453","13.8382","-33.9172","2"
"7.67992","2.71524","8.54109","0.596008","1.24695","-2.82234","-22.2015","11.8713","-39.8407","2"
"-0.176483","1.35588","0.983383","3.92085","-2.04286","-1.1481","-34.1751","-15.8752","-27.0813","2"
"14.9243","-21.5141","11.2539","0.639832","1.3634","1.47559","-37.3062","-22.3831","-19.4382","2"
"18.6237","-19.9903","13.2053","-2.63478","2.18425","3.81023","-32.6569","8.99353","-30.4886","2"
"10.7602","-5.59566","8.8215","-2.03232","5.42838","-2.98344","-12.8754","26.7349","-35.0952","2"
"-0.410934","-2.20096","7.73932","0.414154","3.38754","-2.41264","-3.36609","26.3275","-38.266","0"
"-0.380478","-2.00665","8.22331","0.473541","0.805603","-0.377563","2.33917","23.6343","-40.3915","0"
"0.740341","-1.22931","12.8677","0.294647","0.209244","0.310516","5.11322","21.3119","-41.3757","2"
"6.88496","2.21924","11.7954","1.27536","-2.43448","1.57149","0.300598","15.5807","-44.1971","2"
"-0.258698","-0.157257","-3.0584","4.11075","-2.7338","1.56361","-23.3734","-6.43311","-38.5483","2"
"-1.67253","-3.71732","-0.43924","2.9288","-1.3591","0.690231","-37.0163","-22.7844","-17.392","2"
"17.3418","-19.5663","8.55002","-0.781891","1.48061","2.32573","-38.6566","-18.4387","-17.4774","2"
"17.5696","-7.82483","9.9756","-2.27713","2.56383","1.6481","-31.2637","11.2961","-31.8848","2"
"7.85417","2.59293","12.6849","-0.0371857","1.74413","-2.55228","-21.4249","14.5203","-39.4104","2"
"-2.7731","-12.6788","-2.34618","4.09792","-1.19691","-1.45172","-26.0696","-12.3596","-34.9976","2"
"24.9484","-12.7241","12.4512","1.36665","-0.0648499","1.12503","-35.8109","-24.646","-16.7877","2"
"21.1401","-14.0308","9.40366","-2.29074","1.76637","4.56322","-36.1084","2.93427","-26.2894","2"
"0.776062","-2.70168","7.47337","-2.82837","4.74205","-1.81801","-17.1753","26.9119","-31.7383","2"
"0.168518","-2.8602","11.1147","-0.178467","4.59639","-2.87357","-8.19244","28.598","-34.3857","0"
"-0.781708","-1.38399","9.30435","0.299255","1.11171","-0.7173","-1.12457","26.9104","-37.4039","2"
"-0.805695","-0.577713","17.3268","0.457138","0.280319","0.0278015","0.439453","24.7009","-38.739","2"
"2.364","0.208084","9.98984","1.55775","-1.1871","1.37296","-0.328064","18.0618","-42.511","2"
"2.77031","5.35242","-2.89345","4.58316","-2.78552","2.03917","-19.7586","-7.1579","-38.2278","2"
"3.65392","-14.9868","-0.22406","2.8347","-1.68452","0.702118","-36.5723","-25.0793","-12.5351","2"
"5.58102","-16.8374","1.92241","-0.974457","1.93636","2.86179","-37.9944","-16.3742","-18.306","2"
"27.0661","-10.6427","10.3714","-2.17009","2.37465","1.62695","-29.9149","14.3219","-30.9952","2"
"14.3171","2.20828","10.7661","0.478439","2.32449","-3.29077","-21.0205","13.4476","-38.472","2"
"-5.45428","-4.85329","-2.04694","4.30602","-1.30241","-0.795471","-23.0118","-16.5405","-32.4448","2"
"17.5839","-19.401","10.7469","0.229584","0.0113678","2.46085","-34.4635","-22.0383","-18.8766","2"
"10.3573","-9.39209","10.9097","-2.53096","2.24011","3.9875","-32.0221","12.5107","-27.5101","2"
"4.54802","-4.48224","9.43381","-1.72333","4.42004","-2.10695","-13.3972","29.2755","-30.2948","2"
"0.237167","-2.71315","7.83617","0.421021","4.38518","-2.85164","-5.26428","27.3758","-35.3989","0"
"0.158569","-2.12114","7.9046","0.636353","1.04636","-0.439209","3.19366","23.5641","-39.183","0"
"-1.39415","-1.24718","14.408","0.438736","-0.131699","0.414566","5.513","19.8578","-40.8066","2"
"0.490356","2.23993","11.9274","2.17487","-1.77893","1.40866","-0.323486","10.3638","-43.5242","2"
"-0.931458","2.74597","-0.813431","4.62462","-2.66708","2.37111","-23.0225","-17.8436","-30.2628","2"
"2.15747","-12.0482","2.49138","1.80264","0.52774","0.873825","-36.203","-25.798","-10.7208","2"
"25.0545","-10.9725","10.1296","-1.81697","2.02628","3.63553","-37.175","-3.94287","-23.4909","2"
"7.53471","-0.39563","9.57707","-1.13475","2.28851","-1.64761","-25.3647","12.3596","-36.1984","2"
"5.66795","-0.892868","-5.12143","2.62491","-2.59232","-1.68976","-31.6803","-4.66156","-30.7098","2"
"0.0890808","-5.60083","-5.40613","2.10039","-0.628906","-0.671265","-39.4714","-22.9416","-7.10907","2"
"13.3304","-8.09264","12.331","-2.01987","2.11369","3.25577","-37.9364","-10.1715","-19.9524","2"
"5.0401","-4.54811","8.99257","-3.01509","3.87659","1.25792","-18.8736","24.4202","-31.0394","2"
"-1.35028","-3.14258","8.17924","-0.233017","4.92957","-3.20523","-6.45599","30.5847","-31.7429","0"
"-1.26898","-2.90523","8.16545","1.17825","2.61104","-1.52275","0.0320435","24.9512","-38.385","0"
"-1.59401","-1.34578","8.93379","0.391113","0.554855","-0.00366211","5.83038","20.9686","-40.2542","0"
"-1.16924","-1.15961","9.51538","0.0918579","0.123596","0.089325","8.38776","19.7464","-40.3458","0"
"-1.16647","-0.868103","9.98354","0.0460968","-0.0487671","0.0595093","8.53424","19.1513","-40.5487","0"
"-1.0298","-0.772049","10.5072","-0.0214691","0.022171","0.143402","9.30328","18.8461","-40.4327","0"
"-0.73378","-0.708008","10.9243","-0.0057373","-0.0576477","0.115753","9.40704","18.6844","-40.4968","0"
"-1.54323","-0.837036","9.43207","0.0335999","0.0991669","-0.00617981","10.17","18.3258","-40.3381","0"
"-1.90361","-0.564667","9.53578","0.198029","0.0961456","-0.0210114","10.9451","17.5644","-40.4221","0"
"-2.06306","-0.602997","9.47824","0.0314484","-0.0125275","-0.0515442","10.9268","16.9662","-40.7761","0"
"-1.79001","-0.47525","9.60988","-0.0165558","-0.0541534","-0.0241394","10.4233","17.0624","-40.8997","0"
"-1.50949","-0.438904","9.51907","0.0103912","-0.013382","-0.019577","10.1837","17.1173","-40.8386","0"
"-1.42923","-0.343582","9.6879","0.0193481","-0.0195312","-0.0133514","9.86328","17.0486","-40.8279","0"
"-1.53851","-0.298691","9.43265","0.0110474","-0.0218964","-0.0098114","9.61151","17.0441","-40.7227","0"
"-0.963486","0.0949554","14.3696","-0.00639343","-0.165085","0.200348","9.3399","16.8945","-40.9683","2"
"3.91594","3.00935","10.1595","2.18973","-2.82759","1.80168","-1.31989","8.23517","-43.3609","2"
"1.22838","2.6767","-0.925079","4.68459","-3.18791","1.5818","-29.6417","-17.6193","-25.2441","2"
"-1.06335","-11.16","0.669525","2.00319","0.616196","0.316589","-36.4349","-27.4399","-4.92706","2"
"27.2334","-11.2428","11.413","-1.22842","2.17822","3.33398","-39.3677","-8.08105","-17.804","2"
"14.0815","0.319504","8.41981","-1.62889","2.40831","-1.0937","-28.7872","8.94165","-33.6761","2"
"3.59306","1.33897","-0.78067","1.74915","-1.04616","-2.46367","-28.4332","-2.67181","-33.8745","2"
"3.90242","-1.53305","-2.71472","2.74638","-0.566635","-0.243881","-35.5652","-23.0591","-16.0095","2"
"15.7222","-8.52136","10.8499","-1.02531","1.38226","2.37158","-34.6512","-18.3731","-20.5795","2"
"4.00151","-1.60928","9.86197","-2.90657","3.45085","0.837479","-25.386","12.1948","-33.7997","2"
"0.716461","-1.79193","6.68561","-1.62808","3.62038","-3.22337","-10.3943","24.0891","-36.4838","0"
"-0.297989","-0.283981","8.99358","0.645096","3.29512","-2.16394","-0.512695","22.4396","-39.4547","0"
"0.989777","2.03755","14.6564","0.63916","0.62941","-0.359283","7.03888","18.7393","-41.5039","2"
"1.15533","2.83316","17.7153","0.570114","-0.668976","0.549789","6.45447","14.8575","-42.9749","2"
"-0.943268","-3.18945","-1.24448","4.52257","-2.10657","2.46677","-5.6488","-8.49762","-40.8966","2"
"-1.7722","-4.86829","-2.14156","3.62448","-0.95372","2.25612","-30.9906","-28.5904","-13.8489","2"
"22.0471","-8.84589","10.3201","-1.44714","2.09521","3.6026","-37.5778","-10.6583","-20.0165","2"
"17.6286","-9.90247","8.47243","-2.34654","2.44368","-0.263443","-26.1398","14.4241","-33.0841","2"
"-7.49448","-3.28819","-5.5947","1.37338","0.0498047","-3.16324","-26.6174","5.83038","-35.2295","2"
"2.54239","-3.69423","-4.34439","3.54428","-1.94057","-0.343597","-35.7834","-19.6075","-18.4357","2"
"5.81831","-22.0385","7.82413","0.263931","1.28906","0.806946","-36.409","-24.7025","-11.4899","2"
"10.0235","-23.043","8.97479","-2.40446","2.28716","3.93774","-35.2951","5.53436","-27.5024","2"
"3.35194","-2.8761","8.1456","-2.29915","4.7164","-2.17954","-13.8763","25.6104","-33.3328","2"
"0.479584","-2.21245","5.67538","0.187576","4.31203","-2.85182","-3.57361","26.1765","-36.5707","0"
"-1.29645","-1.38878","9.52135","0.692841","0.953033","-0.671036","3.25623","22.5983","-40.0192","0"
"-1.63002","-0.224396","17.622","0.437149","0.2005","0.140839","5.02167","19.429","-41.7664","2"
"6.89327","3.1373","14.1043","2.21439","-3.00972","2.46732","-1.92413","9.73358","-44.3069","2"
"1.77769","2.8933","-4.14859","4.9467","-3.46754","0.823853","-33.432","-16.4429","-23.9792","2"
"4.41753","-15.7089","2.25681","1.35139","0.561951","0.993484","-39.7385","-24.6078","-5.96466","2"
"23.6915","-7.66223","9.30101","-1.73672","2.45192","3.21877","-39.0686","-0.239563","-22.6212","2"
"14.592","0.992798","11.0479","-1.41258","2.661","-1.57812","-25.5875","14.6439","-35.2722","2"
"-1.64011","-0.450439","2.88544","2.623","-0.34584","-2.42075","-24.8779","-1.05438","-38.7939","2"
"5.06407","-21.868","7.72041","3.55867","-0.620697","0.306396","-33.0673","-25.7584","-19.8853","2"
"13.355","-17.8658","11.4047","-0.825363","0.292999","3.3835","-38.797","-17.7658","-15.889","2"
"3.15688","-4.7117","6.65863","-2.66887","3.91324","1.9267","-28.6194","16.9144","-29.6539","2"
"-0.902496","-2.4888","8.96632","-1.45352","6.46829","-4.01184","-10.0433","27.1744","-34.7137","0"
"-1.10123","-2.12172","10.2551","0.472427","2.65906","-1.67209","1.03912","25.7309","-37.7975","0"
"-1.45107","-1.22488","17.6079","0.458847","0.258636","-0.213547","3.1662","24.0936","-39.2441","2"
"6.84145","3.21777","8.72733","0.799911","-1.08479","0.953201","1.32446","20.6085","-41.4566","2"
"-2.8819","-2.20586","-1.25597","4.92624","-5.06606","2.48238","-23.6618","-1.18103","-36.9843","2"
"3.31143","-17.8382","1.32198","3.64354","-1.74265","0.230194","-39.9475","-23.3902","-5.53741","2"
"8.81091","-17.021","5.31306","-1.02258","2.53987","2.51042","-41.5009","-12.9349","-13.9999","2"
"16.1317","7.67781","10.2209","-2.12196","2.87981","0.832886","-29.5593","13.3423","-31.9565","2"
"-1.10628","-0.640152","4.49722","1.22423","0.29538","-2.36485","-24.382","9.51385","-37.7533","2"
"-3.79361","-7.47176","-3.35782","3.34033","-3.09218","-0.954559","-39.6866","-13.8962","-17.5095","2"
"-5.16946","-9.22594","-3.77618","0.687347","0.914398","1.90871","-43.1549","-15.6387","-6.49261","2"
"10.631","-9.78368","10.8187","-2.10506","4.10062","2.48337","-32.3853","14.3036","-26.9989","2"
"0.491119","-2.45294","8.20763","-2.23618","6.49039","-4.12917","-10.6216","27.4826","-34.0546","2"
"-0.640686","-1.51991","8.05011","0.597946","3.24826","-1.90062","-0.189209","27.5299","-36.4639","0"
"-1.15694","-1.94724","8.72215","0.568802","0.227539","-0.166519","1.96686","24.6628","-38.8214","2"
"1.82501","-1.81418","17.0168","0.220673","-0.739151","0.644516","1.16577","22.7707","-40.7211","2"
"4.38455","1.58757","5.65169","3.96098","-5.64557","2.82806","-18.9011","8.79059","-39.0671","2"
"-2.98508","-4.01564","-1.02681","4.87041","-2.30426","-1.19923","-39.8178","-18.5455","-9.75189","2"
"7.37947","-20.6728","9.25861","-0.173248","2.25775","2.08467","-40.5777","-17.5308","-9.84802","2"
"23.557","-8.75787","15.5243","-2.38834","2.74344","2.7444","-31.7459","12.2696","-28.6957","2"
"14.7863","2.95949","7.60025","-0.185242","2.01907","-2.17464","-20.2469","20.9061","-35.0662","2"
"-2.65263","-5.62819","-1.82018","3.91196","-1.75659","-2.22263","-29.7073","-5.83038","-32.6874","2"
"-3.27875","-8.55438","-0.938339","2.07332","-0.484802","0.361923","-37.6617","-24.8169","-10.1349","2"
"8.25618","-4.53113","9.10977","-1.70996","2.38301","4.04875","-37.6068","-0.837708","-22.5021","2"
"-0.47496","-1.62068","10.0294","-2.05261","6.34448","-2.64784","-11.1465","21.1975","-38.5223","2"
"-1.05959","-2.3743","10.497","-0.059433","3.08389","-2.74342","4.08173","26.6235","-37.5031","0"
"-0.731857","-2.10152","9.67471","0.488632","0.834396","-0.644272","6.0791","26.1093","-37.8738","0"
"-0.847183","-2.24915","9.98172","0.462479","0.129044","0.226517","7.82623","23.2635","-39.8361","2"
"15.7349","4.84822","11.5971","1.17282","-1.7787","1.58272","4.51813","17.6346","-42.7246","2"
"-5.2661","-1.50531","-2.29492","4.1433","-4.56323","1.91191","-23.3719","-4.34875","-35.408","2"
"7.83855","-18.6461","6.05739","2.55243","-1.21428","0.109177","-37.4741","-23.4604","-9.53979","2"
"21.0392","-10.3968","11.4009","-0.809753","2.17868","3.55513","-39.7156","-6.79474","-18.2465","2"
"12.3739","5.47858","12.7013","-2.17043","3.39238","-0.375977","-24.5926","15.5289","-34.2712","2"
"9.82234","5.51279","11.8851","1.2235","1.03723","-2.89478","-16.8991","11.5692","-41.1697","2"
"-3.69966","-2.4744","-2.2569","4.05933","-2.68364","-0.362167","-32.3502","-15.6403","-25.3021","2"
"17.6603","-19.4135","12.9285","0.397507","1.28513","1.79454","-37.5275","-19.4397","-16.3315","2"
"20.9273","-15.6535","14.0036","-2.88535","2.74039","2.51804","-30.1743","9.86938","-31.0104","2"
"13.3767","-5.4341","10.6581","-1.64467","5.07268","-3.17497","-10.0143","25.2548","-36.4487","2"
"0.466507","-2.68086","5.84029","0.408752","2.7953","-2.28351","-0.63324","25.3998","-38.6566","0"
"-0.363388","-1.05623","9.37932","0.468124","0.699799","-0.579346","2.69928","22.9523","-40.863","0"
"2.01108","-0.719223","13.6511","0.249054","0.049469","0.19342","4.58221","20.5429","-41.3849","2"
"0.359329","-1.43855","14.159","1.45372","-2.27687","1.38153","-1.06506","14.7934","-43.3624","2"
"0.898285","-0.557175","-4.1958","5.29286","-3.74791","1.78984","-29.6127","-9.56574","-29.6326","2"
"-4.9959","-14.8882","0.7323","1.62796","0.357361","0.311981","-37.8967","-23.7549","-9.05304","2"
"21.519","-13.5941","10.7757","-1.50133","2.33473","3.85268","-36.8805","0.169373","-24.2691","2"
"13.1962","-0.166565","11.3772","-1.99594","3.34666","-1.70607","-19.6945","18.2587","-36.5768","2"
"-0.765305","-3.58696","-0.165237","2.22374","-0.511124","-2.55119","-21.1151","8.78449","-39.0549","2"
"-2.10161","-4.80431","-0.180405","3.86583","-1.85901","0.233566","-36.7401","-15.9546","-20.5673","2"
"13.4202","-12.8161","9.03958","-0.0403595","1.93349","2.97687","-38.0325","-10.2768","-21.8964","2"
"6.97423","-4.75763","4.6544","-2.07991","2.34996","1.77444","-25.7935","16.3696","-32.7896","2"
"6.15184","-4.70869","6.36681","-1.19191","4.05891","-1.97633","-10.3943","26.7303","-34.9533","0"
"-1.04121","-4.27325","8.65454","0.63089","4.11435","-2.19534","5.83801","26.9485","-36.3251","0"
"-1.15944","-4.06079","7.80444","0.691956","0.865143","-0.710754","12.3047","25.1541","-36.5509","0"
"-0.749451","-2.77423","8.88907","0.425232","0.113373","-0.214264","12.262","23.0728","-37.8342","0"
"0.140701","-1.80402","9.12286","0.0571747","-0.2117","0.0615234","11.7279","22.0566","-38.7589","0"
"-0.364426","-2.34297","9.68404","0.00886536","-0.0461426","0.0337372","11.0489","21.6827","-38.8794","0"
"-0.65387","-2.48055","9.07747","0.0363312","-0.0762787","-0.0332794","10.7651","21.6125","-39.0198","0"
"-0.781738","-1.82901","9.93654","0.105804","0.194305","-0.30127","10.2936","21.5073","-39.0274","0"
"-1.99358","-1.31107","9.92619","0.171631","0.404739","-0.59845","10.5179","21.7438","-38.8351","0"
"-2.42253","-0.400696","9.70799","0.575836","0.876358","-0.778488","12.2726","21.0175","-38.8229","0"
"-2.67038","-0.178894","9.74174","0.343353","0.14534","-0.210052","13.7817","19.4046","-39.2426","0"
"-2.3793","0.0819092","8.40807","0.170715","-0.26738","0.230118","12.9379","17.8757","-40.21","0"
"-2.48917","0.274628","10.2434","0.0357361","-0.355515","0.475281","11.6714","16.0248","-41.3437","0"
"-1.4185","0.132278","8.79178","-0.076828","-0.0191193","0.483612","11.7172","15.4205","-41.6946","0"
"-2.06569","0.0860138","9.85857","-0.0701141","0.0947571","0.41629","13.8382","14.4073","-41.2582","0"
"-1.28735","0.053009","9.19083","-0.0592957","0.0681458","0.322876","15.5243","13.8718","-40.8875","0"
"-1.57089","0.142792","9.43167","-0.0128326","-0.108551","0.037262","15.5304","13.3926","-41.0751","0"
"-1.83604","0.329819","9.63776","0.042923","-0.0505981","-0.225494","14.743","13.7329","-41.2262","0"
"-1.80409","0.29628","9.56648","0.0458832","-0.0738831","-0.242462","13.5803","14.1342","-41.5894","0"
"-1.80209","0.281509","9.69423","-0.0193024","-0.083252","-0.259399","11.8057","14.9353","-42.1143","0"
"-1.11903","0.288742","9.74696","-0.0091095","-0.0627289","-0.138611","10.762","15.3915","-42.0029","0"
"-0.549087","-0.0463867","10.1122","0.137497","-0.0116119","-0.185303","10.0449","15.3122","-42.1722","0"
"0.091507","-0.113586","9.64409","0.0701904","-0.209686","-0.140457","8.6319","14.5523","-42.4896","0"
"2.78213","-0.342575","12.0396","-0.243271","-0.402832","0.0399323","6.00281","15.7867","-42.5415","0"
"2.78981","0.154617","12.1264","-0.343964","-0.794205","0.360321","1.49841","17.4835","-42.1783","0"
"19.8735","3.31773","13.2113","-0.138931","-0.428955","0.372787","-1.35956","19.3054","-41.2933","2"
"-0.304855","-19.0239","-3.72231","2.27429","-5.58771","3.69386","-19.9081","18.7027","-35.4965","2"
"3.2281","-16.4431","-3.16701","4.23509","-2.72388","-0.690857","-36.1374","-1.97907","-24.7726","2"
"-0.559875","-4.70818","-0.857239","0.204163","-1.27271","-2.03586","-38.9252","-23.1049","-7.47833","2"
"9.0612","-2.34244","8.92384","-3.5764","-0.929962","1.97639","-40.979","-16.7709","-9.79157","2"
"12.0168","-1.70067","12.0883","-1.46896","1.1776","4.02052","-34.6115","17.807","-19.5084","2"
"23.0917","-10.8971","3.12051","4.31416","-0.813263","-1.39214","-30.1743","10.0876","-29.8203","2"
"-1.00407","-2.4644","1.20343","2.06967","-1.75186","-2.63974","-35.7834","-22.316","-14.1068","2"
"-0.79155","-0.374863","3.82285","-1.39378","-2.12067","0.379669","-33.4015","-29.7195","-6.66351","2"
"1.35336","-2.05749","9.08139","-3.74538","3.85779","1.23286","-35.1761","-9.29565","-23.41","2"
"-0.420914","-3.05061","15.3432","-3.21448","3.211","-2.75134","-3.96729","18.1473","-41.1728","0"
"0.0780487","-1.3521","9.88463","0.167252","0.931","-0.0773621","3.47595","23.4665","-39.2395","0"
"0.10791","-1.4079","9.78809","0.205811","-0.0814362","0.093277","4.49982","21.9131","-39.7858","0"
"-0.46553","-1.36493","9.36786","0.140396","-0.00334167","0.00479126","4.60358","20.7779","-40.3595","0"
"-0.473755","-0.840408","9.82291","0.101212","0.0963745","-0.0451508","4.81262","20.0729","-40.6235","0"
"-0.517715","-0.579208","9.74899","0.0937653","0.09198","0.00366211","5.9906","19.3329","-40.6143","0"
"-0.942596","-0.748001","9.49756","0.0143738","0.0560761","0.181183","6.62537","18.8583","-40.9027","0"
"-0.469574","-0.52417","9.4082","0.0485992","-0.0288696","0.377991","7.75604","18.1839","-40.9653","0"
"-0.440277","-0.808685","8.61182","0.066391","-0.0221863","0.297119","8.71277","17.2089","-41.2445","0"
"-1.01923","-0.0951843","10.5861","0.0203247","0.137726","0.0606995","10.083","16.2933","-41.3147","0"
"-0.734009","-0.229935","8.58229","0.120468","0.296356","0.00120544","12.3627","16.0004","-40.7623","0"
"-1.41769","0.0848846","9.72415","0.148743","0.0135651","0.0568542","13.3896","14.7339","-41.0889","0"
"-1.25137","0.197098","10.5351","-0.0479279","-0.109848","-0.151657","12.3306","14.859","-41.1713","0"
"-1.26929","1.04417","10.5655","-0.00177002","-0.120804","-0.167465","11.0214","15.5045","-41.4322","0"
"-2.46169","1.03154","9.5419","0.273025","-0.0988312","-0.290222","9.61151","15.0116","-41.9754","0"
"-1.35622","0.917664","6.58954","0.619827","0.0947113","0.149658","9.12933","11.4838","-42.9443","0"
"-1.57654","1.48634","9.40897","0.0855255","0.482178","0.351044","12.7686","7.97119","-42.6514","0"
"-0.354736","0.330368","11.5259","-0.486908","0.102478","0.346832","14.7293","9.33227","-41.8777","0"
"-0.499741","0.329346","10.6892","-0.405472","0.0386047","0.477844","16.713","11.7874","-40.21","0"
"-1.66997","0.505508","10.0601","-0.157639","-0.0368042","0.0668945","17.7414","11.8713","-39.8346","0"
"-1.06339","0.251022","9.15974","0.0437775","-0.227325","0.459396","16.8655","11.3098","-40.1962","0"
"-1.10001","0.514771","9.15947","0.225967","0.200226","0.0753326","17.3538","9.03626","-40.4175","0"
"0.414963","0.4841","9.26179","0.125732","0.0535889","0.253387","19.0475","7.35321","-39.8087","0"
"0.0967407","0.446106","9.3566","-0.0619354","-0.072525","-0.162155","18.9011","6.70624","-39.9475","0"
"-1.3858","0.791794","9.87422","-0.0488281","-0.0132294","-0.699081","17.5262","9.52454","-40.094","0"
"-1.47139","0.841034","9.8154","0.149002","-0.340301","-0.744568","14.5721","11.6821","-40.8875","0"
"-1.88454","1.52412","9.48277","0.181854","-0.236923","-0.292099","10.7849","11.6959","-42.0364","0"
"-0.153397","0.0480347","9.71736","-0.526443","-0.518494","-0.321243","7.18842","13.6337","-42.0319","0"
"5.18803","-1.43188","15.0553","-0.300797","-0.367661","-0.210541","3.1601","17.5583","-41.4612","2"
"-2.64697","4.11562","9.25012","1.83063","-1.67731","-0.566971","-10.3745","12.2528","-41.6321","2"
"-0.770126","0.331192","3.78984","4.80124","-1.98567","1.94745","-26.1627","-14.5294","-29.6356","2"
"-3.27863","-13.7192","-0.741684","2.98923","1.19675","1.45622","-37.0239","-21.8613","-12.9105","2"
"16.0743","-16.4541","10.8036","-1.96642","2.13683","2.73291","-36.2396","-4.02069","-23.9655","2"
"-1.31464","-3.49965","7.28625","-3.77409","2.20955","-0.88092","-23.6328","21.4355","-30.6137","2"
"0.288177","-5.47078","1.77872","2.36021","-0.620285","-3.53549","-32.727","9.90601","-27.2522","2"
"6.99857","-16.1039","-0.532043","4.15088","-0.623123","-0.914459","-39.3433","-19.9249","-10.4385","2"
"18.6382","-6.31483","13.4949","0.445694","2.84096","2.3877","-38.3926","-16.7099","-15.4678","2"
"-0.541779","-3.35864","8.90166","-3.96062","3.6322","0.0577698","-25.8774","11.4243","-33.6716","2"
"-0.942612","-1.85994","5.94984","-1.36578","4.78958","-3.75029","-8.7616","23.9975","-37.236","0"
"-0.811905","-0.667801","9.32985","0.676102","1.76772","-1.26147","2.35901","21.8765","-39.92","0"
"2.61913","0.405594","15.8244","0.265686","0.140213","-0.156708","4.25873","20.1111","-40.7715","2"
"1.50029","1.4274","16.4765","0.434586","-1.37274","0.048233","-0.643921","18.808","-41.571","2"
"6.49367","3.57469","8.34021","3.89732","-4.57735","0.834259","-27.6489","1.25732","-33.6746","2"
"-1.32204","-0.397186","7.11737","4.57475","0.179153","-0.180252","-39.9658","-19.8349","-11.319","2"
"18.7075","-16.1196","13.6493","0.0180511","2.83464","2.01152","-36.8408","-16.8701","-19.2169","2"
"17.9647","-1.03265","16.0218","-4.18678","3.23778","0.625153","-23.9792","13.5239","-34.5322","2"
"1.01843","0.538666","10.4098","-1.27061","1.05231","-3.44359","-22.4564","24.3851","-29.01","2"
"-4.15212","-6.88222","-1.10948","4.16211","-1.64247","-2.33691","-38.8535","-3.35083","-21.8948","2"
"-5.5743","-8.57846","-0.637527","2.78639","2.30009","0.775528","-38.1592","-20.1111","-14.8895","2"
"17.0405","-10.2622","11.6244","-1.60501","2.48085","2.92015","-31.0745","-1.9043","-31.7657","2"
"5.9649","-4.1947","10.8084","-3.24641","3.00092","-1.29575","-15.2023","22.1725","-35.8109","2"
"6.21172","-3.17316","12.6036","-0.611313","3.62305","-3.19614","-10.8398","27.5803","-33.963","2"
"1.67996","-1.87801","7.63608","0.762039","2.25856","-1.04878","-0.378418","23.5794","-39.4058","0"
"-0.666184","-1.38858","9.50172","0.208847","0.0519257","-0.112061","2.18658","21.4828","-40.0543","0"
"-0.0382233","-0.866409","10.0609","-0.000930786","0.0108032","0.0378113","2.40326","21.2769","-40.1459","0"
"-0.218796","-1.03134","9.57873","-0.0103912","-0.0109558","0.0328064","2.76184","21.2662","-40.0314","0"
"-1.13847","-0.95311","10.2439","0.000686646","0.00244141","-0.000823975","3.02124","21.1029","-39.7858","0"
"-0.896225","-0.86525","9.45828","0.0958099","0.151398","0.137985","3.99933","20.5612","-39.9246","0"
"-0.742752","-0.865036","9.43355","0.0928497","0.0974731","0.141083","5.6366","19.6915","-40.2222","2"
