"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"27.364","-0.674332","3.41229","4.01459","-9.60674","1.90898","0.558472","-9.73968","37.2681","headache"
"7.74608","-1.3102","4.51733","0.86142","8.24728","0.387939","-0.149536","5.21698","33.2031","headache"
"-8.46876","-7.38594","-8.79863","0.016983","-0.855255","-0.238602","-35.2036","6.87256","11.9888","headache"
"1.52481","-2.27499","-6.20114","0.757767","-8.56206","1.27606","22.0078","12.1902","34.8267","headache"
"12.9931","-1.22656","6.13058","-1.27092","6.49554","-0.331955","16.6809","8.96912","35.2264","headache"
"5.1169","-1.03851","1.01811","0.712646","3.5589","-0.37384","-36.2824","4.89655","12.3322","headache"
"3.10735","-0.992996","-0.0792541","-0.583679","0.517593","-0.706451","-38.1241","0.437927","8.99963","headache"
"4.03516","-1.34485","12.2361","-2.02827","2.01695","-1.62424","-37.7426","-7.83997","-5.38635","headache"
"4.27364","-0.128098","13.573","-2.39671","1.50891","-2.27986","-27.8961","-12.1826","-25.177","headache"
"2.55284","-2.90428","9.02956","0.0415039","0.0588531","0.0186157","-11.8179","-13.9389","-38.9862","headache"
"2.0873","-1.45508","13.0155","-0.174835","-0.0596161","0.136307","-12.4847","-13.2996","-39.4394","headache"
"3.1338","-1.63461","20.9405","0.692963","0.238022","1.54915","-12.9471","-11.9308","-38.2141","headache"
"0.534256","-3.37566","5.39636","4.18895","-1.24306","3.02664","-23.5718","-20.0211","-20.2209","headache"
"9.72411","-0.560654","-11.3978","2.81909","-5.17491","2.5383","-31.0089","-11.4273","19.6259","headache"
"14.1371","-0.616806","-0.188049","1.55176","-6.0954","0.542603","25.5981","5.86853","37.8723","headache"
"22.9357","-0.655411","-14.1354","-0.121475","9.47729","-0.238632","-25.0809","7.01447","20.8084","headache"
"-1.0918","-1.80843","-7.06607","0.833298","-7.60825","0.608002","-15.7227","8.14819","29.3015","headache"
"12.6398","0.555649","-6.56389","-0.375336","-1.39217","0.532196","32.8629","9.6756","34.3094","headache"
"2.2083","-2.81535","1.80104","-0.685562","10.6581","-0.71965","-24.4781","-0.154114","18.4723","headache"
"1.73746","-1.41281","5.31139","0.0488434","0.0683136","-0.608002","-38.0737","-4.55627","0.161743","headache"
"1.37115","-6.46794","11.3396","-1.70621","0.0179443","-1.21893","-37.1338","-11.6241","-2.62146","headache"
"5.049","-3.07074","13.6375","-2.81401","0.835465","-1.38814","-33.5342","-13.8443","-15.1031","headache"
"6.39156","-1.23054","12.2727","-2.05836","0.461807","-1.23361","-28.331","-10.3592","-27.7985","headache"
"2.63153","-1.59305","12.6478","-0.118652","0.0775604","0.0965271","-14.2838","-14.5554","-38.2828","headache"
"-0.282333","0.0917511","18.7778","0.539124","0.673355","0.783173","-12.1506","-14.7079","-38.0203","headache"
"0.69191","-1.21815","12.6093","2.35478","-0.305527","2.34053","-14.209","-20.4773","-29.361","headache"
